ID,ltable_id,rtable_id,ltable_Title,ltable_Author,ltable_Year,ltable_Publisher,ltable_ISBN,ltable_Format,ltable_Language,ltable_URL,rtable_Title,rtable_Author,rtable_Year,rtable_Publisher,rtable_ISBN,rtable_Format,rtable_Language,rtable_URL
303,ol_OL20152222W,gb_dc1ODwAAQBAJ,Katt vs. Dogg,James Patterson,2019,"Jimmy Patterson Books/Little, Brown & Company",1473561329,Paperback,eng,https://openlibrary.org/books/OL28688947M,Katt vs. Dogg,James Patterson,2019,Random House,9781473561328,Paperback,en,http://books.google.com/books?id=dc1ODwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
304,ol_OL20152222W,gb_C4kUEAAAQBAJ,Katt vs. Dogg,James Patterson,2019,"Jimmy Patterson Books/Little, Brown & Company",1473561329,Paperback,eng,https://openlibrary.org/books/OL28688947M,Katt Loves Dogg,James Patterson,2021,Random House,9781473580039,Paperback,en,http://books.google.com/books?id=C4kUEAAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
305,ol_OL19753098W,gb_xtgmDwAAQBAJ,Murder beyond the grave,James Patterson,2018,Little Brown & Company,1538762080,Paperback,eng,https://openlibrary.org/books/OL27368267M,Murder Beyond the Grave,James Patterson,2018,Hachette UK,9781538745090,Paperback,en,http://books.google.com/books?id=xtgmDwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
306,ol_OL20159213W,gb_WKNrDwAAQBAJ,Miracle at St. Andrews,James Patterson,2019,Arrow Books,9781473564602,Paperback,eng,https://openlibrary.org/books/OL32398453M,Miracle at St. Andrews,James Patterson,2019,"Little, Brown",9780316422611,Paperback,en,https://play.google.com/store/books/details?id=WKNrDwAAQBAJ&source=gbs_api
307,ol_OL20079366W,gb_qTR5DwAAQBAJ,The Warning,James Patterson,2019,Arrow Books,9781538733707,Paperback,eng,https://openlibrary.org/books/OL46541960M,The Warning,James Patterson,2019,Random House,9781473564329,Paperback,en,http://books.google.com/books?id=qTR5DwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
308,ol_OL21676651W,gb_DmXSDwAAQBAJ,Kingdom of the Wicked,Kerri Maniscalco,2020,Little Brown & Co,1549184067,Paperback,eng,https://openlibrary.org/books/OL29533598M,Kingdom of the Wicked,Kerri Maniscalco,2020,"Little, Brown Books for Young Readers",9780316428446,Paperback,en,https://play.google.com/store/books/details?id=DmXSDwAAQBAJ&source=gbs_api
309,ol_OL21676651W,gb_AOgPEAAAQBAJ,Kingdom of the Wicked,Kerri Maniscalco,2020,Little Brown & Co,1549184067,Paperback,eng,https://openlibrary.org/books/OL29533598M,Kingdom of the Cursed,Kerri Maniscalco,2021,Hachette UK,9781529350517,Paperback,en,http://books.google.com/books?id=AOgPEAAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
310,ol_OL24211937W,gb_FPXwDwAAQBAJ,The Palm Beach Murders,James Patterson,2021,Grand Central Publishing,9781538750032,Paperback,eng,https://openlibrary.org/books/OL31990560M,The Palm Beach Murders,James Patterson,2021,Hachette UK,9781538750049,Paperback,en,http://books.google.com/books?id=FPXwDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
311,ol_OL24211937W,gb_hm6gzQEACAAJ,The Palm Beach Murders,James Patterson,2021,Grand Central Publishing,9781538750032,Paperback,eng,https://openlibrary.org/books/OL31990560M,The Palm Beach Murders,James Patterson,2021,,153875407X,Paperback,en,http://books.google.com/books?id=hm6gzQEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
312,ol_OL20864484W,gb_CZ_mDwAAQBAJ,We Begin at the End,Chris Whitaker,2020,Henry Holt and Co.,9781250805423,Paperback,eng,https://openlibrary.org/books/OL36663540M,We Begin at the End,Chris Whitaker,2021,Henry Holt and Company,9781250759672,Paperback,en,https://play.google.com/store/books/details?id=CZ_mDwAAQBAJ&source=gbs_api
313,ol_OL28083862W,gb_Xt9xEAAAQBAJ,Storm Watch,C. J. Box,2023,Cengage Gale,1705023479,Paperback,eng,https://openlibrary.org/books/OL46063663M,Storm Watch,C. J. Box,2023,Penguin,9780593331316,Paperback,en,https://play.google.com/store/books/details?id=Xt9xEAAAQBAJ&source=gbs_api
314,ol_OL24563314W,gb_1vv_EAAAQBAJ,The Christie Affair,Nina de Gramont,2022,St. Martin's Press,9781250274625,Paperback,eng,https://openlibrary.org/books/OL42776653M,The Christie Affair,Nina de Gramont,2024,St. Martin's Paperbacks,9781250372758,Paperback,en,http://books.google.com/books?id=1vv_EAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
315,ol_OL24339073W,gb_ZKgBEAAAQBAJ,While Justice Sleeps,Stacey Abrams,2021,Doubleday,9780385546584,Paperback,eng,https://openlibrary.org/books/OL39265136M,While Justice Sleeps,Stacey Abrams,2021,Anchor,9780385546584,Paperback,en,https://play.google.com/store/books/details?id=ZKgBEAAAQBAJ&source=gbs_api
316,ol_OL20073906W,gb_A2bRDwAAQBAJ,Recursion,Blake Crouch,2019,Random House Audio,1509866671,Paperback,eng,https://openlibrary.org/books/OL28217336M,Recursion,Blake Crouch,2020,Ballantine Books,9781524759797,Paperback,en,http://books.google.com/books?id=A2bRDwAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
317,ol_OL17339151W,gb_O0eNBwAAQBAJ,Carry On,Rainbow Rowell,2015,St. Martin's Griffin,9781447299318,Paperback,eng,https://openlibrary.org/books/OL27904354M,Carry On,Rainbow Rowell,2015,St. Martin's Griffin,9781466850545,Paperback,en,https://play.google.com/store/books/details?id=O0eNBwAAQBAJ&source=gbs_api
318,ol_OL24783640W,gb_rCU3EAAAQBAJ,The Paris Apartment,Lucy Foley,2022,William Morrow,9780008385071,Paperback,eng,https://openlibrary.org/books/OL40502710M,The Paris Apartment,Lucy Foley,2022,HarperCollins,9780063003071,Paperback,en,https://play.google.com/store/books/details?id=rCU3EAAAQBAJ&source=gbs_api
319,ol_OL48020W,gb_yIKRQbvW7xYC,The Grand Finale,Janet Evanovich,1988,Harper,055321893X,Paperback,eng,https://openlibrary.org/books/OL9244890M,The Grand Finale,Janet Evanovich,2009,Harper Collins,9780061972898,Paperback,en,https://play.google.com/store/books/details?id=yIKRQbvW7xYC&source=gbs_api
320,ol_OL20168339W,gb_fRl8swEACAAJ,You,Caroline Kepnes,2014,Nocturna Ediciones,9781442374966,Paperback,eng,https://openlibrary.org/books/OL39472249M,You,Caroline Kepnes,2018,Simon & Schuster Limited,1471174026,Paperback,en,http://books.google.com/books?id=fRl8swEACAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
321,ol_OL16813331W,gb_kU5sAAAAQBAJ,Ignite Me,Tahereh Mafi,2014,Farshore,0008527156,Paperback,eng,https://openlibrary.org/books/OL37330443M,Ignite Me,Tahereh Mafi,2014,Harper Collins,9780062085597,Paperback,en,https://play.google.com/store/books/details?id=kU5sAAAAQBAJ&source=gbs_api
322,ol_OL26280333W,gb_4aumEAAAQBAJ,Something Wilder,Christina Lauren,2022,"Little, Brown Book Group Limited",1982173408,Paperback,eng,https://openlibrary.org/books/OL37877252M,Something Wilder,Christina Lauren,2023,Simon and Schuster,9781982173418,Paperback,en,http://books.google.com/books?id=4aumEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
323,ol_OL20333468W,gb_WLYetwEACAAJ,Max Einstein,James Patterson,2019,Penguin Random House,1529119618,Paperback,eng,https://openlibrary.org/books/OL34716587M,Max Einstein,James Patterson,2019,Arrow,1784759821,Paperback,en,http://books.google.com/books?id=WLYetwEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
324,ol_OL20165429W,gb_xqhPEAAAQBAJ,A Stranger in the House,Shari Lapena,2017,Penguin Audio,9780525498544,Paperback,eng,https://openlibrary.org/books/OL28896087M,A Stranger in the House,Shari Lapena,2018,Penguin,9780735221130,Paperback,en,http://books.google.com/books?id=xqhPEAAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
325,ol_OL24512792W,gb_CeAqEAAAQBAJ,Once There Were Wolves,Charlotte McConaghy,2021,Cengage Gale,1784744395,Paperback,eng,https://openlibrary.org/books/OL34176725M,Once There Were Wolves,Charlotte McConaghy,2022,Random House,9781473592056,Paperback,en,http://books.google.com/books?id=CeAqEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
326,ol_OL19755606W,gb_egWqDgAAQBAJ,Detective Cross,James Patterson,2017,Little Brown & Company,1786531011,Paperback,spa,https://openlibrary.org/books/OL44282823M,Detective Cross,James Patterson,2017,Hachette UK,9780316469746,Paperback,en,http://books.google.com/books?id=egWqDgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
327,ol_OL19720496W,gb_M34lDwAAQBAJ,The family lawyer,James Patterson,2017,Grand Central Publishing,9781538711354,Paperback,eng,https://openlibrary.org/books/OL42406473M,The Family Lawyer,James Patterson,2017,Random House,9781473554153,Paperback,en,http://books.google.com/books?id=M34lDwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
328,ol_OL20991847W,gb_GOfNDwAAQBAJ,Legendborn,Tracy Deonn,2020,Simon & Schuster Audio,1398501875,Paperback,eng,https://openlibrary.org/books/OL53345180M,Legendborn,Tracy Deonn,2020,Simon and Schuster,9781534441620,Paperback,en,https://play.google.com/store/books/details?id=GOfNDwAAQBAJ&source=gbs_api
329,ol_OL22589599W,gb_J4YUEAAAQBAJ,Razorblade Tears,S. A. Cosby,2021,Flatiron Books,9781472286536,Paperback,eng,https://openlibrary.org/books/OL33843760M,Razorblade Tears,S. A. Cosby,2021,Hachette UK,9781472286550,Paperback,en,http://books.google.com/books?id=J4YUEAAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
330,ol_OL20254359W,gb_kkeGDwAAQBAJ,Olive Again,Elizabeth Strout,2019,Center Point Large Print,6143583811,Paperback,eng,https://openlibrary.org/books/OL38810679M,"Olive, Again",Elizabeth Strout,2019,Random House,9780812996555,Paperback,en,https://play.google.com/store/books/details?id=kkeGDwAAQBAJ&source=gbs_api
331,ol_OL20650641W,gb_g7WeDwAAQBAJ,Eight perfect murders,Peter Swanson,2020,HarperCollins Publishers,9781094105550,Paperback,eng,https://openlibrary.org/books/OL52998149M,Eight Perfect Murders,Peter Swanson,2020,HarperCollins,9780062838216,Paperback,en,https://play.google.com/store/books/details?id=g7WeDwAAQBAJ&source=gbs_api
332,ol_OL20018783W,gb_wS49CgAAQBAJ,My American Duchess,Eloisa James,2015,HarperCollins Publishers and Blackstone Audio,9780062465801,Paperback,eng,https://openlibrary.org/books/OL37414847M,My American Duchess,Eloisa James,2016,Hachette UK,9780349409023,Paperback,en,http://books.google.com/books?id=wS49CgAAQBAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
333,ol_OL21544475W,gb_dsz0DwAAQBAJ,When the Stars Go Dark,Paula McLain,2021,Random House Audio,9780861541973,Paperback,eng,https://openlibrary.org/books/OL36881486M,When the Stars Go Dark,Paula McLain,2021,Ballantine Books,9780593237908,Paperback,en,https://play.google.com/store/books/details?id=dsz0DwAAQBAJ&source=gbs_api
334,ol_OL20649930W,gb_ZECbDwAAQBAJ,The Night Watchman,Louise Erdrich,2020,"HarperCollins Canada, Limited",9780062979131,Paperback,eng,https://openlibrary.org/books/OL45002482M,The Night Watchman,Louise Erdrich,2020,HarperCollins,9780062671202,Paperback,en,https://play.google.com/store/books/details?id=ZECbDwAAQBAJ&source=gbs_api
335,ol_OL18146663W,gb_giiiBQAAQBAJ,The Wonderful Things You Will Be,Emily Winfield Martin,2015,"Penguin Books, Limited",0241446945,Paperback,eng,https://openlibrary.org/books/OL38790145M,The Wonderful Things You Will Be,Emily Winfield Martin,2015,Random House Books for Young Readers,9780375982187,Paperback,en,https://play.google.com/store/books/details?id=giiiBQAAQBAJ&source=gbs_api
336,ol_OL19732626W,gb_ccgyDwAAQBAJ,Twisted prey,John Sandford,2018,"Simon & Schuster, Limited",9781471174865,Paperback,eng,https://openlibrary.org/books/OL35826220M,Twisted Prey,John Sandford,2018,Penguin,9780735217362,Paperback,en,https://play.google.com/store/books/details?id=ccgyDwAAQBAJ&source=gbs_api
337,ol_OL37505381W,gb_uk3CEAAAQBAJ,Still See You Everywhere,Lisa Gardner,2024,Grand Central Publishing,9781538765074,Paperback,eng,https://openlibrary.org/books/OL57592390M,Still See You Everywhere,Lisa Gardner,2024,Random House,9781804947425,Paperback,en,http://books.google.com/books?id=uk3CEAAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
338,ol_OL15165826W,gb_oZLs8XDx5uMC,Blockade Billy,Stephen King,2010,Scribner,0615365981,Paperback,eng,https://openlibrary.org/books/OL35624966M,Blockade Billy,Stephen King,2010,Simon and Schuster,9781451608212,Paperback,en,http://books.google.com/books?id=oZLs8XDx5uMC&dq=stephen+king+books&hl=&as_pt=BOOKS&source=gbs_api
339,ol_OL20715069W,gb_jjf5yQEACAAJ,Holding,Graham Norton,2016,imusti,9781444792003,Paperback,eng,https://openlibrary.org/books/OL53253191M,Holding,Graham Norton,2018,Washington Square Press,1501173278,Paperback,en,http://books.google.com/books?id=jjf5yQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
340,ol_OL24178205W,gb_OuY9EAAAQBAJ,The Love Hypothesis,Ali Hazelwood,2021,Berkley,1638082154,Paperback,eng,https://openlibrary.org/books/OL57520854M,The Love Hypothesis,Ali Hazelwood,2021,Penguin,9780593336823,Paperback,en,http://books.google.com/books?id=OuY9EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
341,ol_OL20758674W,gb_dcOPDwAAQBAJ,He Started It,Samantha Downing,2020,Penguin Publishing Group,1405943696,Paperback,eng,https://openlibrary.org/books/OL40313239M,He Started It,Samantha Downing,2020,Penguin UK,9781405943697,Paperback,en,http://books.google.com/books?id=dcOPDwAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
342,ol_OL20800457W,gb_8DkEEAAAQBAJ,These Violent Delights,Chloe Gong,2020,Tantor and Blackstone Publishing,9781534457713,Paperback,eng,https://openlibrary.org/books/OL29521411M,These Violent Delights,Chloe Gong,2020,Margaret K. McElderry Books,9781534457690,Paperback,en,http://books.google.com/books?id=8DkEEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
343,ol_OL19859956W,gb_NFp0DwAAQBAJ,The Guest Book,Sarah Blake,2019,Thorndike Press,1250781566,Paperback,eng,https://openlibrary.org/books/OL28932950M,The Guest Book,Sarah Blake,2019,Penguin UK,9780670920693,Paperback,en,http://books.google.com/books?id=NFp0DwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
344,ol_OL19764467W,gb_29pWDwAAQBAJ,Dog diaries,James Patterson,2018,Little Brown & Company,9780316487481,Paperback,eng,https://openlibrary.org/books/OL44283048M,Dog Diaries,James Patterson,2018,jimmy patterson,9780316487498,Paperback,en,https://play.google.com/store/books/details?id=29pWDwAAQBAJ&source=gbs_api
345,ol_OL21899021W,gb_sFutEAAAQBAJ,Wild Symphony,Dan Brown,2020,Random House Children's Books,0593704231,Paperback,eng,https://openlibrary.org/books/OL29881912M,Wild Symphony,Dan Brown,2023,Dragonfly Books,9780593704233,Paperback,en,http://books.google.com/books?id=sFutEAAAQBAJ&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
346,ol_OL24531288W,gb_Y5FZEAAAQBAJ,Sierra Six,Mark Greaney,2022,Penguin Publishing Group,0751585386,Paperback,eng,https://openlibrary.org/books/OL32670979M,Sierra Six,Mark Greaney,2022,Penguin,9780593098998,Paperback,en,http://books.google.com/books?id=Y5FZEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
347,ol_OL24775692W,gb_wqhPEAAAQBAJ,The Couple Next Door,Shari Lapena,2016,Anchor Canada,1400026881,Paperback,eng,https://openlibrary.org/books/OL43627800M,The Couple Next Door,Shari Lapena,2017,Penguin,9780735221109,Paperback,en,http://books.google.com/books?id=wqhPEAAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
348,ol_OL8713312W,gb_35Kxu6G7ZKsC,Illuminating Angels and Demons,Simon Cox,2004,Sterling,1402724187,Paperback,chi,https://openlibrary.org/books/OL44231814M,Illuminating Angels and Demons,Simon Cox,2004,,0760767270,Paperback,en,http://books.google.com/books?id=35Kxu6G7ZKsC&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
349,ol_OL31155250W,gb_2FGUEAAAQBAJ,The Invisible Hour,Alice Hoffman,2023,Center Point Large Print,9781982175399,Paperback,eng,https://openlibrary.org/books/OL49331122M,The Invisible Hour,Alice Hoffman,2023,Simon and Schuster,9781982175399,Paperback,en,https://play.google.com/store/books/details?id=2FGUEAAAQBAJ&source=gbs_api
350,ol_OL21229708W,gb_TexaEAAAQBAJ,Later,Stephen King,2021,Sperling & Kupfer,9788820071189,Paperback,spa,https://openlibrary.org/books/OL35666360M,Later,Stephen King,2026,"Titan Books (US, CA)",9781789098761,Paperback,en,http://books.google.com/books?id=TexaEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
351,ol_OL21229708W,gb_hML0DwAAQBAJ,Later,Stephen King,2021,Sperling & Kupfer,9788820071189,Paperback,spa,https://openlibrary.org/books/OL35666360M,Later,Stephen King,2021,"Titan Books (US, CA)",9781789096507,Paperback,en,https://play.google.com/store/books/details?id=hML0DwAAQBAJ&source=gbs_api
352,ol_OL21177525W,gb_Ebe8DwAAQBAJ,Invisible Girl,Lisa Jewell,2020,Atria Books,178089922X,Paperback,eng,https://openlibrary.org/books/OL31840666M,Invisible Girl,Lisa Jewell,2020,Random House,9781473561359,Paperback,en,http://books.google.com/books?id=Ebe8DwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
353,ol_OL21177525W,gb_dNx_zQEACAAJ,Invisible Girl,Lisa Jewell,2020,Atria Books,178089922X,Paperback,eng,https://openlibrary.org/books/OL31840666M,Invisible Girl,Lisa Jewell,2021,Arrow,1787461505,Paperback,en,http://books.google.com/books?id=dNx_zQEACAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
354,ol_OL16607670W,gb_uM0kywAACAAJ,Coming home,Karen Kingsbury,2012,Christian Large Print,1594154171,Paperback,eng,https://openlibrary.org/books/OL32522360M,Coming Home,Karen Kingsbury,2012,,0310266246,Paperback,en,http://books.google.com/books?id=uM0kywAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
355,ol_OL20893395W,gb_URSKDwAAQBAJ,Cursed,Thomas Wheeler,2019,Simon & Schuster Books for Young Readers,9781534425330,Paperback,eng,https://openlibrary.org/books/OL34349811M,Cursed,Thomas Wheeler,2019,Simon and Schuster,9781534425354,Paperback,en,https://play.google.com/store/books/details?id=URSKDwAAQBAJ&source=gbs_api
356,ol_OL15991772W,gb_1u7PRB5g6FYC,The Sense of an Ending,Julian Barnes,2011,Random House Export,0307957128,Paperback,eng,https://openlibrary.org/books/OL27102468M,The Sense of an Ending,Julian Barnes,2011,Vintage,9780307957337,Paperback,en,https://play.google.com/store/books/details?id=1u7PRB5g6FYC&source=gbs_api
357,ol_OL22571726W,gb_3wQfEAAAQBAJ,Survive the Night,Riley Sager,2021,Penguin Publishing Group,1432888234,Paperback,eng,https://openlibrary.org/books/OL57580034M,Survive the Night,Riley Sager,2021,Hachette UK,9781529379969,Paperback,en,http://books.google.com/books?id=3wQfEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
358,ol_OL15425907W,gb_Drw8DwAAQBAJ,A Sick Day for Amos McGee,Philip C. Stead,2010,Roaring Lion,1250171105,Paperback,eng,https://openlibrary.org/books/OL25970855M,A Sick Day for Amos McGee,Philip C. Stead,2018,,9781250171108,Paperback,en,http://books.google.com/books?id=Drw8DwAAQBAJ&dq=harry+potter+rowling&hl=&as_pt=BOOKS&source=gbs_api
359,ol_OL12472708W,gb_jgXeWZItd_MC,Shadow Country,Peter Matthiessen,2008,Random House Publishing Group,9781433287664,Paperback,eng,https://openlibrary.org/books/OL28757020M,Shadow Country,Peter Matthiessen,2008,Modern Library,9781588368249,Paperback,en,https://play.google.com/store/books/details?id=jgXeWZItd_MC&source=gbs_api
360,ol_OL29044829W,gb_CdOHEAAAQBAJ,Cross Down,James Patterson,2023,"Little, Brown & Company",1668629488,Paperback,eng,https://openlibrary.org/books/OL57564634M,Cross Down,James Patterson,2023,Random House,9781529160048,Paperback,en,http://books.google.com/books?id=CdOHEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
361,ol_OL19744878W,gb_DwQsDAAAQBAJ,Cross Kill,James Patterson,2016,Little Brown & Company,031651537X,Paperback,spa,https://openlibrary.org/books/OL27213550M,Cross Kill,James Patterson,2016,Hachette UK,9780316360623,Paperback,en,http://books.google.com/books?id=DwQsDAAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
362,ol_OL8108755W,gb_ZFvQUgHN58QC,Foul Play,Janet Evanovich,1989,HarperCollins Publishers,0061713287,Paperback,eng,https://openlibrary.org/books/OL24501915M,Foul Play,Janet Evanovich,2009,Harper Collins,9780061980534,Paperback,en,https://play.google.com/store/books/details?id=ZFvQUgHN58QC&source=gbs_api
363,ol_OL27055137W,gb_WjNdEAAAQBAJ,Dreamland,Nicholas Sparks,2022,Random House,0593677935,Paperback,eng,https://openlibrary.org/books/OL38322792M,Dreamland,Nicholas Sparks,2022,Hachette UK,9780751585506,Paperback,en,http://books.google.com/books?id=WjNdEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
364,ol_OL26672478W,gb_dh6OEAAAQBAJ,Upgrade,Blake Crouch,2022,Pan Macmillan,9780593157534,Paperback,eng,https://openlibrary.org/books/OL39374641M,Upgrade,Blake Crouch,2022,National Geographic Books,9780593157534,Paperback,en,http://books.google.com/books?id=dh6OEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
365,ol_OL20814012W,gb_jgjLDwAAQBAJ,All the Devils Are Here,Louise Penny,2020,"Little, Brown Book Group Limited",0751579262,Paperback,eng,https://openlibrary.org/books/OL29461181M,All the Devils Are Here,Louise Penny,2020,Minotaur Books,9781250145253,Paperback,en,https://play.google.com/store/books/details?id=jgjLDwAAQBAJ&source=gbs_api
366,ol_OL21395874W,gb_-IPEDwAAQBAJ,When No One Is Watching,Alyssa Cole,2020,HarperCollins B and Blackstone Publishing,9780062982650,Paperback,eng,https://openlibrary.org/books/OL30140437M,When No One Is Watching,Alyssa Cole,2020,HarperCollins,9780062982667,Paperback,en,https://play.google.com/store/books/details?id=-IPEDwAAQBAJ&source=gbs_api
367,ol_OL21526620W,gb_zQ0NqLc7cNcC,The Best Man,Kristan Higgins,2013,"Harlequin Mills & Boon, Limited",0373777922,Paperback,eng,https://openlibrary.org/books/OL31129351M,The Best Man,Kristan Higgins,2013,Harlequin,9781460306451,Paperback,en,https://play.google.com/store/books/details?id=zQ0NqLc7cNcC&source=gbs_api
368,ol_OL24348940W,gb__xeMEAAAQBAJ,Tom Clancy Chain of Command,Marc Cameron,2021,Random House Audio,0593188187,Paperback,eng,https://openlibrary.org/books/OL36359199M,Tom Clancy Chain of Command,Marc Cameron,2022,Penguin,9780593188170,Paperback,en,http://books.google.com/books?id=_xeMEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
369,ol_OL22135557W,gb_hcr0DwAAQBAJ,You Love Me,Caroline Kepnes,2021,Random House Publishing Group,0593133781,Paperback,eng,https://openlibrary.org/books/OL34270806M,You Love Me,Caroline Kepnes,2021,Random House,9780593133804,Paperback,en,https://play.google.com/store/books/details?id=hcr0DwAAQBAJ&source=gbs_api
370,ol_OL24576090W,gb_HTpcEAAAQBAJ,All My Rage,Sabaa Tahir,2022,Razobill,0593202341,Paperback,eng,https://openlibrary.org/books/OL37489567M,All My Rage,Sabaa Tahir,2022,Penguin,9780593202340,Paperback,en,http://books.google.com/books?id=HTpcEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
371,ol_OL24576090W,gb_0iuTEAAAQBAJ,All My Rage,Sabaa Tahir,2022,Razobill,0593202341,Paperback,eng,https://openlibrary.org/books/OL37489567M,All My Rage,Sabaa Tahir,2023,Penguin,9780593202364,Paperback,en,http://books.google.com/books?id=0iuTEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
372,ol_OL24509967W,gb_KWUMEAAAQBAJ,Apples Never Fall,Liane Moriarty,2021,Macmillan Audio,9781250220257,Paperback,eng,https://openlibrary.org/books/OL35858293M,Apples Never Fall,Liane Moriarty,2021,Henry Holt and Company,9781250220264,Paperback,en,https://play.google.com/store/books/details?id=KWUMEAAAQBAJ&source=gbs_api
373,ol_OL15090238W,gb_L-oCD0fVspkC,Behind The lost symbol,Tim Collins,2009,Berkley Books,0732283078,Paperback,eng,https://openlibrary.org/books/OL24068240M,Behind the Lost Symbol,Tim Collins,2010,Penguin,9781101197615,Paperback,en,http://books.google.com/books?id=L-oCD0fVspkC&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
374,ol_OL19664746W,gb_SiveDQAAQBAJ,Far from the tree,Robin Benway,2017,HarperCollins Publishers,9780062330635,Paperback,eng,https://openlibrary.org/books/OL27333176M,Far from the Tree,Robin Benway,2017,HarperCollins,9780062330642,Paperback,en,https://play.google.com/store/books/details?id=SiveDQAAQBAJ&source=gbs_api
375,ol_OL25485026W,gb_2q85zwEACAAJ,The Good Left Undone,Adriana Trigiani,2022,Penguin Publishing Group,0241565855,Paperback,eng,https://openlibrary.org/books/OL38013391M,The Good Left Undone,Adriana Trigiani,2023,Michael Joseph,1405952156,Paperback,en,http://books.google.com/books?id=2q85zwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
376,ol_OL25988705W,gb_UNswEAAAQBAJ,Woman on Fire,Lisa Barr,2022,Cengage Gale,9780063040885,Paperback,eng,https://openlibrary.org/books/OL46647709M,Woman on Fire,Lisa Barr,2022,HarperCollins,9780063040892,Paperback,en,https://play.google.com/store/books/details?id=UNswEAAAQBAJ&source=gbs_api
377,ol_OL24625182W,gb_AxIxEAAAQBAJ,Phantom Game,Christine Feehan,2022,Penguin Publishing Group,0593439090,Paperback,eng,https://openlibrary.org/books/OL38056183M,Phantom Game,Christine Feehan,2022,Penguin,9780593439098,Paperback,en,https://play.google.com/store/books/details?id=AxIxEAAAQBAJ&source=gbs_api
378,ol_OL28775289W,gb_BmKTEAAAQBAJ,the Making of Another Major Motion Picture Masterpiece,Tom Hanks,2023,Random House Large Print,9780593664001,Paperback,eng,https://openlibrary.org/books/OL51150642M,The Making of Another Major Motion Picture Masterpiece,Tom Hanks,2023,Knopf,9780525655596,Paperback,en,http://books.google.com/books?id=BmKTEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
